customerID,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
5349-AZPEW,Month-to-month,No,Mailed check,25.05,125.5
3753-TSEMP,Month-to-month,No,Electronic check,88.15,1390.6
8305-VHZBZ,Month-to-month,Yes,Mailed check,20.2,20.2
9720-JJJOR,One year,Yes,Bank transfer (automatic),60.3,2511.3
8100-HZZLJ,Month-to-month,Yes,Electronic check,63.95,2737.05
8775-ERLNB,Month-to-month,No,Electronic check,74.3,74.3
8309-IEYJD,Month-to-month,Yes,Mailed check,70.6,70.6
9172-JITSM,Month-to-month,Yes,Electronic check,90.8,2361.8
6298-QDFNH,Month-to-month,Yes,Electronic check,79.35,1730.35
7398-HPYZQ,Two year,No,Bank transfer (automatic),90.55,6404
3546-GHEAE,Two year,No,Mailed check,19.45,165.35
7361-YPXFS,Month-to-month,No,Bank transfer (automatic),64.45,1867.6
6557-BZXLQ,Month-to-month,No,Electronic check,69.65,1043.3
2550-QHZGP,One year,No,Mailed check,19.5,128.6
7519-JTWQH,Two year,Yes,Bank transfer (automatic),110.5,7455.45
2538-OIMXF,Month-to-month,No,Mailed check,24.7,24.7
8543-MSDMF,Month-to-month,Yes,Electronic check,77.4,206.15
9961-JBNMK,Month-to-month,Yes,Bank transfer (automatic),96.8,2030.3
1170-SASML,Month-to-month,Yes,Bank transfer (automatic),85.4,5869.4
4872-JCVCA,Two year,Yes,Bank transfer (automatic),47.6,3377.8
5346-BZCHP,Two year,No,Mailed check,19.4,1346.2
2038-LLMLM,Month-to-month,Yes,Electronic check,103.85,4946.05
6173-ITPWD,Month-to-month,Yes,Bank transfer (automatic),83.35,4065
9734-UYXQI,Month-to-month,Yes,Electronic check,49.4,106.55
1216-BGTSP,Month-to-month,Yes,Credit card (automatic),108.45,4964.7
4138-NAXED,Month-to-month,No,Bank transfer (automatic),81.0,4085.75
2189-UXTKY,Month-to-month,Yes,Electronic check,79.2,1742.75
0744-BIKKF,Two year,No,Bank transfer (automatic),86.65,6224.8
7483-IQWIB,Month-to-month,Yes,Electronic check,92.95,3415.25
5248-KWLAR,Two year,No,Electronic check,90.35,6325.25
4958-GZWIY,Month-to-month,No,Electronic check,48.7,340.25
7996-MHXLW,Two year,Yes,Credit card (automatic),25.15,1683.6
7833-PKIHD,One year,Yes,Bank transfer (automatic),76.4,3966.3
7061-OVMIM,One year,No,Bank transfer (automatic),19.55,608.5
5153-RTHKF,Month-to-month,No,Electronic check,85.35,2896.6
1852-QSWCD,Two year,Yes,Mailed check,24.8,1514.85
4832-VRBMR,One year,Yes,Bank transfer (automatic),103.15,6792.45
9079-LWTFD,Month-to-month,No,Mailed check,100.75,4669.2
6356-ELRKD,Month-to-month,Yes,Electronic check,95.6,95.6
8624-GIOUT,Month-to-month,Yes,Credit card (automatic),59.75,2934.3
3392-EHMNK,Two year,No,Credit card (automatic),94.1,6302.8
5986-WWXDV,One year,No,Bank transfer (automatic),19.35,779.2
3061-BCKYI,Month-to-month,No,Mailed check,19.9,283.75
6179-GJPSO,Month-to-month,Yes,Credit card (automatic),108.15,4600.7
7901-TBKJX,Month-to-month,Yes,Electronic check,101.05,5594
7228-PAQPD,One year,No,Credit card (automatic),59.1,772.85
3177-LASXD,Month-to-month,No,Electronic check,71.35,71.35
7746-QYVCO,One year,Yes,Mailed check,55.85,857.8
5804-HYIEZ,Month-to-month,Yes,Electronic check,106.05,7554.05
9919-FZDED,Two year,Yes,Credit card (automatic),84.1,5981.65
5934-TSSAU,Month-to-month,Yes,Credit card (automatic),75.3,1702.9
3486-KHMLI,Month-to-month,No,Mailed check,24.7,467.15
4897-QSUYC,Month-to-month,Yes,Mailed check,20.15,20.15
1084-UQCHV,Month-to-month,No,Bank transfer (automatic),69.75,69.75
8290-YWKHZ,Month-to-month,Yes,Electronic check,93.2,2931
2955-BJZHG,Month-to-month,No,Electronic check,80.85,1400.85
3806-DXQOM,Month-to-month,Yes,Electronic check,33.65,137.85
6784-XYJAE,One year,No,Electronic check,55.8,1941.5
3933-DQPWX,Two year,No,Credit card (automatic),39.7,1932.75
6661-EIPZC,Month-to-month,Yes,Credit card (automatic),29.5,1423.05
8957-THMOA,Two year,No,Credit card (automatic),20.15,970.85
2251-PYLPB,Two year,No,Credit card (automatic),79.55,5810.9
5555-RNPGT,Month-to-month,No,Credit card (automatic),24.8,223.9
1057-FOGLZ,Month-to-month,No,Mailed check,19.65,391.7
9300-RENDD,Month-to-month,Yes,Electronic check,79.95,79.95
0761-AETCS,Month-to-month,No,Electronic check,19.3,19.3
8087-LGYHQ,Month-to-month,Yes,Electronic check,94.05,811.65
4137-BTIKL,Month-to-month,No,Mailed check,90.75,174.75
2190-BCXEC,Month-to-month,Yes,Credit card (automatic),78.85,3126.85
6227-FBDXH,One year,No,Bank transfer (automatic),99.5,6841.45
2153-MREFK,One year,Yes,Electronic check,99.2,3754.6
2911-WDXMV,Month-to-month,Yes,Credit card (automatic),80.55,1406.65
7206-PQBBZ,Month-to-month,Yes,Electronic check,70.2,834.7
3106-ULWFW,Month-to-month,Yes,Credit card (automatic),85.2,627.4
0925-VYDLG,Month-to-month,No,Electronic check,75.25,242
4547-FZJWE,One year,No,Credit card (automatic),59.45,3157
7422-WNBTY,Month-to-month,Yes,Electronic check,93.35,3092
0842-IWYCP,Month-to-month,No,Bank transfer (automatic),44.95,2168.9
3521-HTQTV,Two year,No,Bank transfer (automatic),26.1,980.35
3744-ZBHON,Month-to-month,No,Electronic check,20.2,65.95
3373-DIUUN,Two year,No,Mailed check,21.25,711.9
8383-SGHJU,One year,No,Electronic check,59.4,1952.8
7607-QKKTJ,One year,Yes,Credit card (automatic),95.0,4368.85
7707-PYBBH,Month-to-month,Yes,Mailed check,61.9,2647.1
8984-HPEMB,Two year,Yes,Electronic check,118.65,8477.6
4349-GFQHK,Month-to-month,No,Electronic check,54.35,54.35
4139-DETXS,Two year,No,Bank transfer (automatic),64.45,4528
9779-DPNEJ,Month-to-month,Yes,Electronic check,80.15,1790.65
9805-FILKB,One year,Yes,Bank transfer (automatic),20.2,845.6
5793-YOLJN,Two year,No,Mailed check,21.0,1210.3
0673-IGUQO,Month-to-month,No,Mailed check,20.45,20.45
4123-FCVCB,One year,Yes,Mailed check,75.85,854.45
8819-IMISP,Month-to-month,Yes,Electronic check,80.45,2429.1
7802-EFKNY,Month-to-month,Yes,Electronic check,24.95,100.4
8311-UEUAB,Two year,Yes,Electronic check,75.5,5229.45
5858-EAFCZ,Month-to-month,No,Mailed check,44.45,44.45
8035-BUYVG,One year,Yes,Electronic check,42.35,1716.45
1163-ONYEY,Month-to-month,Yes,Credit card (automatic),74.55,3023.55
9787-XVQIU,Month-to-month,Yes,Electronic check,75.3,75.3
8945-MUQUF,One year,Yes,Electronic check,94.8,4837.6
5656-MJEFC,Two year,No,Credit card (automatic),48.15,2032.3
6082-OQFBA,One year,No,Mailed check,19.65,436.9
8051-HJRLT,Month-to-month,Yes,Electronic check,70.55,70.55
8974-OVACP,Month-to-month,No,Mailed check,20.15,20.15
4010-YLMVT,Month-to-month,Yes,Credit card (automatic),106.6,5893.95
1379-FRVEB,Month-to-month,Yes,Electronic check,91.0,1430.05
8612-GXIDD,Two year,Yes,Bank transfer (automatic),25.4,313
6288-CHQJB,Two year,No,Bank transfer (automatic),69.95,3871.85
8160-HOWOX,Month-to-month,Yes,Electronic check,66.85,458.1
3023-GFLBR,Month-to-month,No,Credit card (automatic),86.15,2745.7
6648-INWPS,Month-to-month,No,Electronic check,20.15,341.35
4223-BKEOR,One year,No,Mailed check,64.85,1336.8
4079-VTGLK,Two year,No,Electronic check,74.85,2181.75
1763-WQFUK,Month-to-month,Yes,Mailed check,50.5,147.75
1391-UBDAR,Month-to-month,No,Electronic check,72.9,818.45
8894-JVDCV,One year,Yes,Credit card (automatic),115.05,7133.45
2023-VQFDL,Month-to-month,No,Electronic check,19.0,348.8
1345-GKDZZ,Month-to-month,No,Mailed check,19.55,128.6
2014-MKGMH,One year,Yes,Electronic check,101.1,4674.4
5628-FCGYG,Month-to-month,Yes,Electronic check,84.1,1737.45
2560-WBWXF,Two year,Yes,Bank transfer (automatic),24.15,1498.85
0248-IPDFW,Month-to-month,Yes,Electronic check,50.1,50.1
7978-DKUQH,Month-to-month,Yes,Electronic check,74.6,1797.75
4335-UPJSI,Two year,No,Mailed check,19.75,498.1
0524-IAVZO,Month-to-month,Yes,Electronic check,85.0,2624.25
2737-YNGYW,Month-to-month,No,Electronic check,80.55,184.1
1784-EZDKJ,One year,Yes,Bank transfer (automatic),106.8,5498.8
9297-FVVDH,Two year,Yes,Electronic check,84.5,4845.4
8007-YYPWD,Two year,No,Bank transfer (automatic),25.05,369.1
7101-HRBLJ,Two year,Yes,Bank transfer (automatic),83.7,6096.9
5159-YFPKQ,Month-to-month,Yes,Electronic check,75.8,160.75
6635-CPNUN,Month-to-month,No,Credit card (automatic),96.6,2684.35
4021-RQSNY,Month-to-month,Yes,Electronic check,98.5,3004.15
5453-YBTWV,Two year,Yes,Credit card (automatic),101.1,6994.8
5039-LZRQT,One year,No,Mailed check,20.2,273.25
2931-VUVJN,One year,Yes,Electronic check,94.05,5483.9
9061-TIHDA,Month-to-month,Yes,Electronic check,95.25,1233.65
8699-ASUFO,Month-to-month,Yes,Mailed check,74.4,527.9
6418-PIQSP,Two year,No,Mailed check,81.0,4985.9
8220-OCUFY,One year,Yes,Electronic check,60.25,1258.35
3995-WFCSM,Month-to-month,No,Electronic check,60.85,111.4
1895-QTKDO,Month-to-month,No,Credit card (automatic),43.95,43.95
2038-OEQZH,Month-to-month,No,Electronic check,86.05,308.1
1178-PZGAB,One year,No,Credit card (automatic),20.25,383.65
7927-AUXBZ,Month-to-month,No,Electronic check,85.15,2555.9
2626-VEEWG,Two year,Yes,Credit card (automatic),19.4,1284.2
2878-RMWXY,Two year,Yes,Credit card (automatic),102.65,7550.3
1657-DYMBM,Two year,No,Credit card (automatic),19.9,1110.05
7311-MQJCH,One year,No,Electronic check,19.55,99.6
7375-WMVMT,Two year,Yes,Credit card (automatic),95.5,6707.15
1136-XGEQU,One year,Yes,Credit card (automatic),84.15,4164.4
2530-FMFXO,Two year,Yes,Electronic check,103.2,5873.75
6844-DZKRF,Month-to-month,Yes,Credit card (automatic),50.2,109.25
4695-WJZUE,Month-to-month,Yes,Electronic check,88.55,179.25
7619-ODSGN,Month-to-month,No,Electronic check,54.75,1338.15
5970-GHJAW,Two year,No,Credit card (automatic),19.95,862.4
8879-XUAHX,Two year,Yes,Electronic check,116.25,8564.75
3689-MOZGR,Month-to-month,Yes,Electronic check,31.2,926.2
4195-PNGZS,Two year,No,Bank transfer (automatic),24.45,1718.2
5003-XZWWO,Two year,No,Credit card (automatic),84.2,5956.85
3988-RQIXO,Month-to-month,Yes,Electronic check,91.3,91.3
7622-FWGEW,Two year,Yes,Bank transfer (automatic),85.65,4824.45
6922-NCEDI,One year,Yes,Mailed check,21.2,1238.65
2514-GINMM,Month-to-month,Yes,Electronic check,79.5,79.5
9891-NQDBD,One year,No,Mailed check,25.55,672.2
6131-IUNXN,Month-to-month,No,Mailed check,20.2,382.2
8548-AWOFC,Month-to-month,No,Electronic check,63.85,4264.6
9798-DRYDS,One year,Yes,Mailed check,61.95,1070.7
8532-UEFWH,Two year,No,Mailed check,25.75,1345.85
6296-DDOOR,One year,No,Electronic check,58.2,1045.25
7951-VRDVK,One year,No,Bank transfer (automatic),85.85,3003.55
5931-FLJJF,Month-to-month,Yes,Mailed check,70.1,467.55
4815-YOSUK,One year,Yes,Credit card (automatic),104.9,7537.5
2659-VXMWZ,One year,Yes,Electronic check,111.3,7482.1
0380-NEAVX,One year,Yes,Electronic check,99.85,3343.15
3207-OYBWH,Month-to-month,Yes,Bank transfer (automatic),95.25,5427.05
4285-GYRQC,Month-to-month,Yes,Electronic check,86.25,587.1
7216-EWTRS,Month-to-month,Yes,Electronic check,100.8,100.8
4365-MSDYN,Month-to-month,Yes,Bank transfer (automatic),19.55,161.15
7036-TYDEC,Two year,No,Electronic check,104.0,7028.5
5802-ADBRC,One year,Yes,Mailed check,104.4,5232.9
8076-FEZKJ,One year,No,Mailed check,19.5,225.85
5197-YPYBZ,Two year,No,Credit card (automatic),25.25,274.7
8337-MSSXB,Month-to-month,Yes,Electronic check,86.3,1180.95
4312-GVYNH,Two year,Yes,Bank transfer (automatic),49.85,3370.2
8495-LJDFO,Month-to-month,Yes,Bank transfer (automatic),108.95,7111.3
0839-JTCUD,Two year,No,Credit card (automatic),89.9,5958.85
5494-WOZRZ,Two year,Yes,Credit card (automatic),82.0,5999.85
1302-UHBDD,Month-to-month,No,Electronic check,89.95,1648.45
2234-EOFPT,Two year,Yes,Bank transfer (automatic),79.35,5753.25
8619-IJNDK,Two year,No,Credit card (automatic),64.05,4492.9
8378-LKJAF,Month-to-month,Yes,Credit card (automatic),101.15,3956.7
8182-BJDSI,Month-to-month,Yes,Electronic check,89.95,2625.55
2528-HFYZX,Month-to-month,Yes,Electronic check,76.45,1233.4
1153-GNOLC,One year,Yes,Electronic check,39.1,1309
3298-QEICA,Two year,No,Mailed check,34.6,813.45
0788-DXBFY,One year,Yes,Electronic check,19.55,1108.8
3597-YASZG,Two year,Yes,Bank transfer (automatic),104.45,7349.35
3496-LFSZU,Month-to-month,No,Electronic check,70.5,294.2
5242-UOWHD,Two year,No,Mailed check,20.35,929.2
2482-CZGBB,Month-to-month,Yes,Electronic check,70.0,740
6479-SZPLM,Two year,No,Credit card (automatic),19.45,754.5
8097-VBQTZ,Month-to-month,Yes,Mailed check,69.9,3883.3
4500-HKANN,Two year,No,Mailed check,59.7,1414.2
9917-KWRBE,One year,Yes,Credit card (automatic),78.35,3211.2
3420-ZDBMA,Month-to-month,Yes,Mailed check,71.45,371.6
2212-LYASK,One year,Yes,Credit card (automatic),45.85,1246.4
1393-IMKZG,Month-to-month,Yes,Electronic check,95.85,95.85
8069-RHUXK,Two year,No,Credit card (automatic),35.7,2545.7
3398-GCPMU,Two year,Yes,Credit card (automatic),89.55,6448.85
2908-WGAXL,Two year,Yes,Credit card (automatic),24.95,1468.9
3378-AJRAO,One year,No,Electronic check,24.85,1013.6
1013-QCWAM,Month-to-month,Yes,Electronic check,100.8,6690.75
0866-QLSIR,One year,Yes,Mailed check,64.4,2088.75
6050-FFXES,Two year,No,Bank transfer (automatic),105.35,7240.65
7181-BQYBV,Month-to-month,Yes,Electronic check,102.45,102.45
0362-RAOQO,Two year,No,Credit card (automatic),19.65,830.25
9554-DFKIC,Month-to-month,Yes,Bank transfer (automatic),54.45,1588.7
5527-ACHSO,Month-to-month,No,Mailed check,70.5,829.3
0829-DDVLK,One year,No,Credit card (automatic),20.1,302.45
1399-UBQIU,Month-to-month,Yes,Electronic check,69.35,712.25
1813-JLKWR,One year,No,Bank transfer (automatic),19.8,1336.65
0336-PIKEI,Two year,No,Bank transfer (automatic),74.4,5360.75
7322-OCWHC,Two year,Yes,Bank transfer (automatic),93.05,6735.05
9537-VHDTA,Month-to-month,No,Mailed check,51.2,51.2
4957-TIALW,One year,No,Credit card (automatic),65.6,1010
2054-PJOCK,One year,No,Credit card (automatic),80.55,4847.05
9150-HEPMB,One year,No,Mailed check,52.7,3019.7
9030-QGZNL,Two year,No,Mailed check,20.85,161.65
6204-IEUXJ,Month-to-month,No,Credit card (automatic),80.1,217.55
3126-WQMGH,Month-to-month,Yes,Credit card (automatic),52.15,2583.75
4529-CKBCL,Month-to-month,Yes,Electronic check,80.2,146.05
2506-CLAKW,Month-to-month,Yes,Bank transfer (automatic),98.15,567.45
7176-WRTNX,Two year,Yes,Bank transfer (automatic),114.95,7711.25
1583-IHQZE,Month-to-month,Yes,Mailed check,112.95,1384.75
5732-IKGQH,One year,Yes,Bank transfer (automatic),104.45,5481.25
9239-GZHZE,Two year,Yes,Credit card (automatic),113.65,8124.2
7205-BAIAD,Two year,Yes,Bank transfer (automatic),20.6,827.3
0151-ONTOV,Month-to-month,No,Mailed check,70.9,70.9
4140-MUHUG,Month-to-month,Yes,Electronic check,86.85,220.95
0093-EXYQL,Month-to-month,Yes,Electronic check,91.55,3673.6
8064-RAVOH,Month-to-month,Yes,Electronic check,49.85,49.85
0219-QAERP,One year,No,Credit card (automatic),19.8,576.65
0320-JDNQG,Month-to-month,Yes,Electronic check,99.85,2331.3
7180-PISOG,Month-to-month,Yes,Electronic check,74.5,74.5
9168-INPSZ,Month-to-month,No,Electronic check,104.15,4495.65
3571-RFHAR,Month-to-month,Yes,Electronic check,109.15,6941.2
0015-UOCOJ,Month-to-month,Yes,Electronic check,48.2,340.35
5334-AFQJB,Two year,Yes,Credit card (automatic),25.1,1789.9
2754-SDJRD,Month-to-month,Yes,Credit card (automatic),100.15,908.55
9578-VRMNM,Month-to-month,Yes,Credit card (automatic),65.2,1043.35
1587-FKLZB,Month-to-month,Yes,Credit card (automatic),99.5,6822.15
6140-QNRQQ,Month-to-month,Yes,Mailed check,71.55,71.55
8963-JLGJT,Month-to-month,No,Mailed check,55.9,157.55
4307-KTUMW,Month-to-month,No,Electronic check,93.9,5029.2
1465-LNTLJ,Month-to-month,Yes,Credit card (automatic),64.4,581.7
5440-FLBQG,Two year,Yes,Bank transfer (automatic),108.4,7318.2
2135-DQWAQ,Month-to-month,Yes,Mailed check,85.3,420.45
4056-QHXHZ,Two year,No,Mailed check,107.45,7576.7
7470-MCQTK,Month-to-month,Yes,Bank transfer (automatic),48.75,633.4
7488-MXJIV,Month-to-month,Yes,Electronic check,85.65,321.65
7401-JIXNM,Two year,No,Credit card (automatic),91.3,4965
9339-FIIJL,Two year,No,Bank transfer (automatic),85.95,6151.9
2027-FECZV,Month-to-month,Yes,Electronic check,106.7,1253.9
2672-DZUOY,Month-to-month,Yes,Electronic check,25.15,25.15
4706-DGAHW,Month-to-month,No,Electronic check,45.2,45.2
3870-MQAMG,One year,No,Electronic check,110.35,5893.15
6670-MFRPK,Two year,Yes,Credit card (automatic),79.2,5420.65
6177-PEVRA,Two year,No,Credit card (automatic),55.5,2627.35
4800-CZMPC,One year,Yes,Credit card (automatic),103.25,5037.55
4813-HQMGZ,Month-to-month,Yes,Electronic check,90.25,743.75
7579-KKLOE,Two year,Yes,Mailed check,91.25,6589.6
7377-DMMRI,Month-to-month,Yes,Electronic check,47.8,92.45
8402-EIVQS,One year,Yes,Credit card (automatic),100.9,6733.15
4947-DSMXK,Month-to-month,Yes,Bank transfer (automatic),97.7,3410
7245-NIIWQ,Month-to-month,Yes,Electronic check,69.85,199.85
0002-ORFBO,One year,Yes,Mailed check,65.6,593.3
3324-OIRTO,One year,Yes,Bank transfer (automatic),104.65,7288.4
5414-OFQCB,Two year,Yes,Credit card (automatic),90.45,5229.8
4967-WPNCF,Two year,Yes,Bank transfer (automatic),63.7,4464.8
8552-OBVRU,Month-to-month,Yes,Electronic check,104.5,5068.05
8499-BRXTD,One year,No,Mailed check,20.1,401.85
9154-QDGTH,One year,Yes,Credit card (automatic),104.3,4451.85
8197-BFWVU,Two year,Yes,Bank transfer (automatic),93.25,6688.95
2577-GVSIL,One year,Yes,Bank transfer (automatic),73.45,2661.1
9367-OIUXP,Month-to-month,No,Mailed check,20.7,73.05
6770-UAYGJ,Two year,No,Mailed check,25.25,1211.65
6463-HHXJR,Two year,No,Bank transfer (automatic),100.5,7030.65
7928-VJYAB,Month-to-month,No,Electronic check,90.6,1020.2
1187-WILMM,Two year,Yes,Credit card (automatic),89.4,5597.65
9776-OJUZI,Month-to-month,Yes,Bank transfer (automatic),95.45,6223.3
1306-RPWXZ,Two year,No,Credit card (automatic),20.45,1024.65
8949-JTMAY,Month-to-month,Yes,Credit card (automatic),98.6,2933.2
2774-LVQUS,Month-to-month,Yes,Electronic check,83.05,1258.3
3097-PYWXL,Month-to-month,Yes,Electronic check,19.95,82.9
2266-SJNAT,One year,No,Credit card (automatic),109.15,7789.6
0869-PAPRP,Month-to-month,Yes,Credit card (automatic),85.7,2067
4238-JSSWH,Month-to-month,No,Bank transfer (automatic),102.05,3452.55
2972-YDYUW,One year,No,Electronic check,94.7,5468.95
1104-FEJAM,Month-to-month,No,Electronic check,64.4,1802.15
2809-ILCYT,One year,Yes,Mailed check,26.8,733.55
5499-ECUTN,One year,Yes,Credit card (automatic),66.05,3021.45
4981-FLTMF,Month-to-month,No,Bank transfer (automatic),65.2,3687.85
9121-PHQSR,Month-to-month,Yes,Credit card (automatic),85.05,1391.15
3113-IWHLC,Month-to-month,Yes,Mailed check,55.8,274.35
3211-ILJTT,Month-to-month,Yes,Bank transfer (automatic),70.4,1214.05
4612-THJBS,One year,Yes,Bank transfer (automatic),104.75,5510.65
4277-BWBML,Two year,No,Bank transfer (automatic),19.95,1322.85
4094-NSEDU,Month-to-month,Yes,Electronic check,94.25,1973.75
0234-TEVTT,One year,No,Credit card (automatic),45.0,2196.3
4304-TSPVK,Two year,No,Bank transfer (automatic),114.9,7843.55
1552-AAGRX,Month-to-month,No,Bank transfer (automatic),106.4,3211.9
2637-FKFSY,Month-to-month,Yes,Mailed check,46.1,130.15
9796-MVYXX,Two year,No,Mailed check,39.7,692.35
7874-ECPQJ,Month-to-month,Yes,Bank transfer (automatic),20.05,85.5
0020-INWCK,Two year,Yes,Credit card (automatic),95.75,6849.4
7089-RKVSZ,One year,No,Mailed check,24.4,203.95
2683-JXWQQ,Month-to-month,No,Bank transfer (automatic),33.6,2117.2
9548-ZMVTX,Two year,No,Bank transfer (automatic),90.45,6565.85
8739-XNIKG,Month-to-month,Yes,Electronic check,84.0,424.75
9755-JHNMN,Two year,No,Bank transfer (automatic),67.4,3306.85
3981-QSVQI,Month-to-month,Yes,Bank transfer (automatic),19.7,168.9
2789-HQBOU,Month-to-month,Yes,Electronic check,80.35,253.8
9424-CMPOG,Two year,No,Mailed check,19.6,197.4
5067-WJEUN,Two year,Yes,Bank transfer (automatic),54.2,3838.2
3450-WXOAT,Month-to-month,Yes,Credit card (automatic),45.2,2065.15
9251-WNSOD,One year,No,Mailed check,75.1,5064.45
6974-DAFLI,One year,No,Electronic check,19.7,1140.05
2616-UUTFK,Month-to-month,Yes,Bank transfer (automatic),72.75,2447.45
7064-JHXCE,Two year,No,Credit card (automatic),20.05,1263.9
5103-MHMHY,Month-to-month,No,Mailed check,45.95,45.95
7989-AWGEH,Month-to-month,Yes,Electronic check,39.2,1838.15
4373-VVHQL,Month-to-month,Yes,Electronic check,44.75,44.75
4559-UWIHT,Month-to-month,Yes,Electronic check,82.65,1185
7268-IGMFD,Month-to-month,No,Bank transfer (automatic),93.9,1743.9
1846-XWOQN,Month-to-month,Yes,Electronic check,70.15,70.15
0235-KGSLC,Month-to-month,Yes,Credit card (automatic),85.55,85.55
6650-BWFRT,Two year,Yes,Credit card (automatic),117.15,8529.5
9570-KYEUA,Two year,No,Credit card (automatic),99.25,6549.45
6993-YGFJV,Two year,Yes,Bank transfer (automatic),112.55,7806.5
2712-SYWAY,Month-to-month,Yes,Electronic check,25.7,25.7
0730-BGQGF,Two year,No,Credit card (automatic),90.3,6287.3
5498-IBWPI,One year,Yes,Credit card (automatic),49.4,3251.85
9101-NTIXF,Month-to-month,No,Mailed check,19.4,50.6
0013-SMEOE,Two year,Yes,Bank transfer (automatic),109.7,7904.25
9314-QDMDW,One year,Yes,Electronic check,61.25,729.95
9308-ANMVE,Month-to-month,Yes,Electronic check,55.3,2654.05
2884-GBPFB,Month-to-month,Yes,Electronic check,70.3,2416.55
3757-NJYBX,Month-to-month,No,Bank transfer (automatic),106.35,3520.75
3413-DHLPB,Month-to-month,Yes,Bank transfer (automatic),103.75,5969.95
7649-PHJVR,One year,No,Mailed check,19.5,226.8
6114-TCFID,One year,No,Credit card (automatic),39.5,1082.75
